car,posx,posy,vitesse,distance,BS,start,end,lifetime,lineid,roadid,Theta,Cdistance,NewLoad
8517,6022.11138,4115.489038,14.568761,773.496079,1,68608,68736,128,3025611,302561,0.327397996,314.647015,165
8813,6044.548812,4117.566929,14.780763,511.4803,1,68609,68735,126,3025610,302561,0.320045788,317.5855967,165
12165,6146.896776,3745.042803,11.516763,1154.771812,1,68610,68704,94,3147020,314702,-0.187485724,209.2430746,165
12367,6026.307301,3774.527231,1.858062,1074.391808,1,68611,68663,52,31952160,3195216,-0.177795354,167.5457967,165
12369,5887.766579,3665.669382,1.978334,370.631068,1,68611,68649,38,31952160,3195216,-0.411596606,321.4940431,165
10751,6027.139147,4116.809434,12.554139,495.682888,1,68613,68733,120,3025611,302561,0.326872104,316.5143369,165
10851,6011.121979,4112.361411,7.568815,479.458212,1,68613,68737,124,3025611,302561,0.328239322,310.2238825,165
11454,6011.151537,4115.800721,8.145758,767.12466,1,68613,68695,82,3025612,302561,0.333001937,315.0878013,165
8186,5997.841254,4112.017436,0.068557,467.640981,1,68614,68732,118,3025612,302561,0.33416315,309.7374284,165
12384,5528.498854,3689.959326,12.011796,204.208847,1,68615,68707,92,3256400,325640,-0.898865653,287.1428749,165
7314,6013.117583,4109.501653,2.800144,773.462546,1,68615,68739,124,3025610,302561,0.323322528,306.1795739,165
11189,6187.027364,3752.643342,5.633418,612.498991,1,68616,68618,2,3147010,314701,-0.169518276,198.4942893,165
8128,6019.666134,4111.364686,3.535662,486.532928,1,68616,68738,122,3025610,302561,0.322866142,308.8143005,165
10687,6036.902455,4119.13644,13.864639,505.407244,1,68617,68737,120,3025611,302561,0.325555303,319.8052204,165
12395,5532.750888,3689.511673,12.361602,203.419882,1,68617,68727,110,3256400,325640,-0.887247749,287.7759518,165
12398,5524.724433,3689.847836,12.622839,205.464634,1,68618,68734,116,3256400,325640,-0.910621121,287.3005456,165
12408,5526.980223,3689.914468,11.721803,1066.775311,1,68620,68740,120,3256400,325640,-0.903570889,287.2063137,165
11189,6126.236807,3744.552785,13.287132,555.291642,1,68622,68698,76,3147020,314702,-0.193085746,209.9360647,165
12421,5530.924025,3690.030962,12.231354,203.434866,1,68622,68738,116,3256400,325640,-0.891419811,287.0415663,165
12271,5922.022586,4320.063125,14.653248,549.008395,1,68623,68625,2,3115200,311520,0.655834471,603.9584634,165
11204,6122.122906,3744.45521,13.046965,1143.484716,1,68624,68700,76,3147020,314702,-0.194235924,210.0740566,165
12430,5570.382931,3491.215539,13.085184,394.224297,1,68624,68682,58,31952152,3195215,-1.102201748,568.2090339,165
10763,6139.74447,3796.159233,13.71968,1106.752938,1,68626,68672,46,31952160,3195216,-0.124670607,136.9535261,165
10691,6031.099392,4114.36261,8.360628,498.055298,1,68627,68737,110,3025610,302561,0.321745331,313.0540053,165
12242,6182.054267,3822.500915,11.753483,1106.184489,1,68628,68632,4,31952171,3195217,-0.086281439,99.70076214,165
12445,5573.478215,3495.535812,11.750818,389.773369,1,68628,68668,40,31952152,3195215,-1.09167947,562.0992452,165
10376,5965.914144,4260.914432,14.370752,622.652774,1,68630,68632,2,3184400,318440,0.550869692,520.3095795,165
10360,5618.376367,4268.757482,10.053445,487.253797,1,68632,68728,96,3056600,305660,0.981189984,531.4013272,165
10772,6105.193939,3789.363692,13.320864,1095.891618,1,68633,68679,46,31952160,3195216,-0.139480099,146.5638723,165
12465,5526.792084,3689.908911,9.260637,1066.791461,1,68634,68756,122,3256400,325640,-0.904156104,287.2141725,165
10508,6156.557221,3799.561174,14.396957,573.952082,1,68635,68683,48,31952160,3195216,-0.117795449,132.142455,165
10376,5877.168168,4266.891802,15.197378,567.844326,1,68636,68642,6,3184400,318440,0.632453661,528.7628572,165
12242,6200.423754,3908.25016,9.270348,1045.597434,1,68636,68644,8,31952171,3195217,0.018296165,21.5669831,165
12225,6210.561942,3974.468296,13.624998,627.968012,1,68637,68639,2,31952171,3195217,0.096277955,115.2135691,165
11947,5880.114633,4318.321558,10.103839,525.931793,1,68638,68640,2,3115200,311520,0.692117141,601.4955157,165
11173,6061.035487,3738.454062,14.083481,494.260268,1,68645,68703,58,3147020,314702,-0.219102552,218.5609615,165
11759,6204.05474,3866.573198,10.107237,1081.692532,1,68645,68651,6,31952171,3195217,-0.031560692,37.3731418,165
10376,5730.655603,4278.594499,14.662404,497.593342,1,68646,68676,30,3184400,318440,0.814670938,545.3129701,165
9802,5948.617633,4262.079416,9.844812,611.34116,1,68647,68687,40,3184400,318440,0.56545437,521.9571157,165
10899,6116.057379,3744.307849,10.247016,545.512385,1,68650,68712,62,3147020,314702,-0.19595831,210.2824566,165
11358,6172.547549,3789.337653,10.655713,1129.322673,1,68650,68660,10,313180,31318,-0.127982204,146.600697,165
11327,6044.838157,4124.417603,13.355235,779.262431,1,68651,68699,48,3025612,302561,0.328997732,327.2739127,165
12542,5558.071044,3900.025201,1.488813,34.385418,1,68651,68809,158,312560,31256,0.036750927,9.935134533,165
12543,5567.246935,3839.526407,2.526295,915.686673,1,68651,68821,170,312560,31256,-0.260949282,75.62308045,165
12544,5559.723663,3889.127185,1.941004,866.302332,1,68651,68807,156,312560,31256,-0.020092467,5.476987498,165
12546,5570.486113,3491.359557,15.846344,394.07558,1,68651,68699,48,31952152,3195215,-1.101852822,568.0053617,165
12547,5565.973313,3496.389161,14.100037,389.292451,1,68651,68701,50,31952150,3195215,-1.105802424,560.8924275,165
12548,5570.084478,3496.467407,16.406898,388.992767,1,68651,68691,40,31952151,3195215,-1.09747541,560.7817709,165
12556,5561.494426,3490.138937,12.810134,1265.118193,1,68653,68673,20,31952150,3195215,-1.121017036,569.731579,165
12561,5560.68548,3882.785946,2.28026,28.400952,1,68655,68771,116,312560,31256,-0.052686455,14.44485369,165
12564,5568.752521,3494.608266,11.608552,390.916445,1,68655,68725,70,31952151,3195215,-1.102027958,563.4109934,165
12565,5575.039481,3497.714964,12.609728,387.536572,1,68655,68713,58,31952152,3195215,-1.086328847,559.0174589,165
12124,6068.997662,4140.774122,9.970942,543.891678,1,68656,68660,4,3025610,302561,0.339305587,350.4055237,165
12571,5558.054785,3900.132515,1.687507,855.357377,1,68657,68777,120,312560,31256,0.037314973,10.08689945,165
12572,5572.453833,3494.106021,11.152743,1260.977882,1,68657,68721,64,31952152,3195215,-1.095174423,564.1212751,165
12574,5559.22003,3486.965049,9.131888,1268.339215,1,68657,68737,80,31952150,3195215,-1.128648051,574.2201345,165
11358,6201.683255,3944.941324,13.621005,1016.872934,1,68664,68668,4,31952171,3195217,0.062148645,73.45612485,165
11434,6124.533471,3744.512385,14.89953,553.654106,1,68665,68677,12,3147020,314702,-0.193560517,209.993199,165
12622,5526.603528,3809.044549,13.269278,947.881558,1,68668,68724,56,3240620,324062,-0.484250216,118.7309374,165
8811,6165.758072,3801.422901,12.498331,1115.468597,1,68671,68763,92,31952160,3195216,-0.114150946,129.5095754,165
12646,5533.185377,3993.091559,13.009756,121.651376,1,68673,68811,138,3194031,319403,0.5421006,141.5508402,165
12647,5534.154164,3989.93538,13.024099,118.403969,1,68673,68811,138,3194032,319403,0.525520962,137.0873291,165
12399,6154.052717,3745.21253,10.663287,1158.110323,1,68674,68774,100,3147020,314702,-0.185611935,209.0030444,165
12651,5534.902831,3996.953185,12.26281,124.338326,1,68674,68812,138,3194030,319403,0.554364921,147.0120041,165
12660,5526.826055,3809.061727,13.55866,947.850262,1,68677,68727,50,3240620,324062,-0.483592146,118.7066441,165
12663,5568.211139,3499.512017,15.573453,1255.628566,1,68677,68719,42,31952150,3195215,-1.098107868,556.4760422,165
10388,5881.815325,4318.093835,11.837072,527.070273,1,68678,68684,6,3115200,311520,0.690228912,601.1734667,165
12666,5568.81333,3494.693142,14.627404,1260.438071,1,68678,68728,50,31952151,3195215,-1.101820585,563.2909606,165
12667,5534.581157,3996.868709,11.13702,759.941307,1,68678,68814,136,3194030,319403,0.554859473,146.892537,165
8507,6170.495971,3746.735825,14.064031,1164.930983,1,68681,68685,4,3147020,314702,-0.180063114,206.84878,165
12461,6127.171849,3744.574962,13.080789,1145.750576,1,68682,68786,104,3147020,314702,-0.192825989,209.9047017,165
12690,5524.469944,3990.802754,12.5409,123.928814,1,68685,68811,126,3194031,319403,0.555781526,138.3139811,165
12696,5533.895973,3996.688769,11.583551,760.168377,1,68686,68814,128,3194030,319403,0.555918225,146.6380634,165
12702,5529.47111,3809.265909,13.638436,96.329337,1,68688,68808,120,3240620,324062,-0.475874457,118.4178871,165
12483,6090.199815,3743.215247,14.951564,520.868669,1,68691,68789,98,3147020,314702,-0.204226422,211.8276291,165
11505,5611.313741,4300.09539,6.194541,415.694702,1,68692,68760,68,3216000,321600,1.03027477,575.7198217,165
12718,5520.758189,4304.231061,8.467624,424.748899,1,68692,68800,108,3184410,318441,1.212992746,581.5685437,165
12728,5524.518544,3689.841754,11.494868,1066.989232,1,68694,68786,92,3256400,325640,-0.911268252,287.3091468,165
12548,6187.261798,3830.946241,16.647086,600.698749,1,68695,68697,2,31952170,3195217,-0.075507337,87.75726757,165
12739,5529.741828,3809.286807,13.37161,96.145819,1,68695,68883,188,3240620,324062,-0.475095286,118.3883329,165
8123,6028.826507,4113.821097,15.855029,495.788716,1,68695,68761,66,3025610,302561,0.322039175,312.2881902,165
11998,5863.707467,4320.518477,15.00477,514.91799,1,68696,68704,8,3115200,311520,0.710675989,604.6024283,165
12742,5527.552879,3689.931384,10.721738,204.517759,1,68696,68794,98,3256400,325640,-0.901792731,287.1823908,165
11480,6141.313787,3744.910385,13.75979,569.803142,1,68697,68791,94,3147020,314702,-0.188970737,209.430342,165
12748,5776.909592,3584.11412,1.408167,1186.186915,1,68697,68717,20,31952160,3195216,-0.645766917,436.8306007,165
12749,6062.547133,3781.439762,2.022072,1083.496475,1,68697,68741,44,31952160,3195216,-0.159037513,157.7700016,165
12751,5570.375761,3491.205532,11.622197,1263.903802,1,68697,68757,60,31952152,3195215,-1.102225989,568.2231859,165
12758,5564.558095,3494.414244,11.778976,1260.785504,1,68698,68720,22,31952150,3195215,-1.110636653,563.6853819,165
10555,6055.918266,4120.275697,13.723355,789.150987,1,68699,68763,64,3025610,302561,0.318659422,321.4163731,165
11062,6024.689272,4112.793747,13.435545,777.174865,1,68699,68813,114,3025610,302561,0.322522135,310.8352979,165
12759,5819.998041,3593.496101,2.066098,371.933621,1,68699,68721,22,31952160,3195216,-0.584180162,423.5624759,165
12768,5537.254513,3687.947202,14.838736,1068.211724,1,68700,68800,100,3256400,325640,-0.877853269,289.9884479,165
12769,5527.839373,3995.098214,14.0866,125.945381,1,68700,68810,110,3194030,319403,0.565603877,144.3886789,165
12770,5566.299323,3496.844105,11.208842,388.819135,1,68700,68722,22,31952150,3195215,-1.104685306,560.2490395,165
8379,5999.192372,4108.966197,2.187529,467.3528,1,68700,68760,60,3025611,302561,0.329185162,305.4223248,165
12771,6198.586575,3894.726578,1.368861,609.664169,1,68701,68707,6,31952170,3195217,0.002076243,2.441750024,185
12780,5530.603891,4303.300014,10.791913,455.206985,1,68702,68706,4,3184410,318441,1.191374813,580.2518444,185
12531,6175.43536,3765.803585,9.874762,598.426451,1,68703,68777,74,313180,31318,-0.156057202,179.8828952,185
12548,6201.911399,3959.154921,16.697421,617.381029,1,68703,68705,2,31952170,3195217,0.079070657,93.5571865,185
8619,6044.542718,4117.565477,11.044526,784.645213,1,68703,68817,114,3025610,302561,0.320046543,317.5835432,185
8588,6005.724842,4114.25825,9.733861,765.428301,1,68705,68815,110,3025612,302561,0.333469642,312.9064179,185
12643,6216.633238,3860.87633,12.456422,628.096675,1,68707,68813,106,31952170,3195217,-0.037790866,45.42972979,185
11508,5611.870584,4303.99227,0,419.615998,1,68708,68760,52,3216000,321600,1.03346829,581.2308423,185
12642,6154.464975,3799.137822,14.840671,571.946634,1,68709,68785,76,31952160,3195216,-0.118635642,132.7411651,185
12780,5595.658989,4296.035125,0.048804,459.04655,1,68710,68806,96,3184410,318441,1.05473584,569.9777399,185
8105,6033.663327,4114.973467,10.153807,780.475554,1,68710,68818,108,3025610,302561,0.321416199,313.9178875,185
12848,5559.652475,3487.568519,10.483748,1267.726487,1,68714,68738,24,31952150,3195215,-1.127202055,573.366699,185
12553,6171.344486,3799.141944,0.027493,588.639709,1,68715,68779,64,313180,31318,-0.11616354,132.7353357,185
11811,6197.364993,3936.853308,12.234966,1020.73965,1,68716,68718,2,31952170,3195217,0.052763069,62.01794293,185
12599,6171.97072,3794.038483,1.47567,1125.00568,1,68717,68781,64,313180,31318,-0.122324238,139.9527195,185
12867,5560.997677,3489.44573,13.494259,396.54421,1,68718,68740,22,31952150,3195215,-1.12268919,570.7119218,185
11625,6043.455119,4117.306357,15.101142,784.222199,1,68720,68814,94,3025610,302561,0.320181539,317.2170922,185
12565,6200.970145,3903.161043,11.856322,612.239563,1,68721,68725,4,31952171,3195217,0.012183338,14.36988482,185
11639,6038.9604,4116.235492,13.143285,782.48853,1,68725,68817,92,3025610,302561,0.320743942,315.7026604,185
11963,5996.685734,4108.257425,14.030593,765.583672,1,68729,68813,84,1082001,108200,0.329394957,304.4199698,185
12641,6120.311403,3792.304452,10.450179,1100.547032,1,68729,68845,116,31952160,3195216,-0.132882842,142.4050097,185
12663,6200.472134,3907.799543,16.407066,1045.990762,1,68729,68733,4,31952171,3195217,0.017754628,20.92971443,185
11401,5885.623583,4266.322298,14.515135,572.697076,1,68730,68800,70,3184400,318440,0.623912969,527.957457,185
12922,5572.505724,3494.178449,13.719389,391.169459,1,68732,68782,50,31952152,3195215,-1.094997682,564.0188464,185
12924,5566.606101,3491.612298,12.07567,394.024582,1,68732,68802,70,31952151,3195215,-1.109319046,567.6479319,185
12925,5566.24342,3496.766092,13.693021,1258.405103,1,68732,68796,64,31952150,3195215,-1.10487696,560.3593666,185
12928,5561.021733,3489.4793,13.277207,396.509026,1,68733,68789,56,31952150,3195215,-1.122608283,570.6644466,185
12933,5570.751547,3491.730039,12.282351,1263.374452,1,68734,68806,72,31952152,3195215,-1.100954634,567.481421,185
12934,5569.191306,3495.22072,12.343582,390.282297,1,68734,68794,60,31952151,3195215,-1.100530591,562.5448526,185
12937,5563.52513,3492.972756,13.193957,1262.245552,1,68735,68755,20,31952150,3195215,-1.114149533,565.7239538,185
12942,5566.046686,3490.831469,11.198498,1264.342168,1,68737,68805,68,31952151,3195215,-1.111210112,568.7521909,185
12945,5563.415371,3492.819589,13.633513,393.014056,1,68738,68758,20,31952150,3195215,-1.114522024,565.9405646,185
12956,5563.474286,3492.901804,12.043996,1262.317438,1,68740,68762,22,31952150,3195215,-1.114322102,565.8242951,185
12969,5564.301435,3494.056079,12.418368,391.723331,1,68742,68764,22,31952150,3195215,-1.111510726,564.1919037,185
12970,5523.899041,4303.93405,11.606223,455.458256,1,68743,68823,80,3184410,318441,1.206067992,581.1485068,185
12975,5566.417995,3497.009709,11.740401,1258.158651,1,68744,68766,22,31952150,3195215,-1.104278337,560.0148401,185
12980,5526.541854,4303.684135,11.198547,455.347337,1,68745,68825,80,3184410,318441,1.200261782,580.7950736,185
12240,6014.668789,4116.800457,11.007703,484.691005,1,68748,68834,86,3025612,302561,0.332702907,316.5016416,185
12790,5994.906287,4104.336081,14.18766,461.376452,1,68748,68818,70,1082000,108200,0.324663098,298.874352,185
13011,5537.399718,3997.606977,14.278437,123.866543,1,68752,68904,152,928870,92887,0.550571436,147.9366056,185
12546,6007.465969,4114.753144,10.868717,477.389017,1,68753,68847,94,3025612,302561,0.333318734,313.6063037,185
13013,5537.654733,3994.264774,13.896933,762.333942,1,68753,68899,146,928871,92887,0.535544865,143.2100168,185
9764,6102.0529,3743.965898,15.347831,1134.667108,1,68753,68793,40,3147020,314702,-0.200041166,210.7660483,185
11463,5925.083528,4263.664525,11.21015,506.299279,1,68755,68775,20,3184400,318440,0.58627487,524.1987983,185
13018,5536.330532,3997.328121,12.808296,124.063209,1,68755,68909,154,3194030,319403,0.552189027,147.5422437,185
13023,5529.652512,3992.163775,12.025631,764.988785,1,68756,68906,150,3194031,319403,0.547496863,140.2387555,185
10388,5611.137259,4298.860338,6.716413,456.777844,1,68758,68766,8,3216000,321600,1.029252423,573.9731944,185
10988,5625.938882,4292.37074,9.78656,464.265085,1,68758,68766,8,3184400,318440,0.995569812,564.7955169,185
13030,5533.211095,3996.50891,12.119943,760.395937,1,68758,68910,152,3194030,319403,0.556983822,146.3837043,185
10836,6174.812676,3770.87812,10.907075,1146.306947,1,68759,68763,4,313180,31318,-0.15003986,172.706419,185
11778,5891.630499,4317.492983,15.073974,527.859261,1,68759,68765,6,3115200,311520,0.680281786,600.3237337,185
13041,5529.371687,3992.090026,12.715562,765.083427,1,68759,68907,148,3194031,319403,0.54793433,140.1344587,185
11429,6175.107692,3768.473899,11.548764,597.578915,1,68762,68768,6,313180,31318,-0.152893314,176.1065009,185
13052,5532.325307,3996.276289,11.520729,124.877673,1,68762,68906,144,3194030,319403,0.558372982,146.0547286,185
13061,5542.461705,3686.138326,16.269295,204.234616,1,68766,68822,56,3256400,325640,-0.867343593,292.5465849,185
13062,5528.262411,3995.20931,10.564228,762.057739,1,68766,68914,148,3194030,319403,0.564907674,144.5457924,185
10836,6196.219781,3838.788959,13.51498,1100.268791,1,68767,68773,6,31952171,3195217,-0.065283061,76.66598941,185
12793,6048.592652,4118.530373,11.588449,515.520941,1,68768,68896,128,3025610,302561,0.319547539,318.9481122,185
10988,5790.023713,4276.412556,13.354305,519.869763,1,68770,68774,4,3184400,318440,0.736318839,542.2272367,185
11187,5929.038855,4263.398119,10.801251,508.735255,1,68773,68789,16,3184400,318440,0.582694118,523.8220434,185
12888,6150.048572,3745.117558,13.093482,578.223657,1,68773,68775,2,3147020,314702,-0.186656367,209.1373551,185
